"Time","Right.Cerebellum.Exterior"
-20.32,49105.2559146402
-20.31,49105.2309566733
-20.3,49105.2059987065
-20.29,49105.1810407396
-20.28,49105.1560827727
-20.27,49105.1311248058
-20.26,49105.106166839
-20.25,49105.0812088721
-20.24,49105.05631859
-20.23,49105.0314908226
-20.22,49105.0066630551
-20.21,49104.9818352877
-20.2,49104.9570075203
-20.19,49104.9321797529
-20.18,49104.9073519855
-20.17,49104.882524218
-20.16,49104.8576964506
-20.15,49104.8328686832
-20.14,49104.8081610228
-20.13,49104.7834618413
-20.12,49104.7587626598
-20.11,49104.7340634784
-20.1,49104.7093642969
-20.09,49104.6846651154
-20.08,49104.659965934
-20.07,49104.6352667525
-20.06,49104.6105675711
-20.05,49104.585912616
-20.04,49104.5613404251
-20.03,49104.5367682341
-20.02,49104.5121960432
-20.01,49104.4876238522
-20,49104.4630516613
-19.99,49104.4384794703
-19.98,49104.4139072794
-19.97,49104.3893350884
-19.96,49104.3647628975
-19.95,49104.3402863302
-19.94,49104.3158395521
-19.93,49104.291392774
-19.92,49104.2669459959
-19.91,49104.2424992178
-19.9,49104.2180524397
-19.89,49104.1936056616
-19.88,49104.1691588836
-19.87,49104.1447121055
-19.86,49104.1202872093
-19.85,49104.0959642839
-19.84,49104.0716413585
-19.83,49104.0473184332
-19.82,49104.0229955078
-19.81,49103.9986725824
-19.8,49103.9743496571
-19.79,49103.9500267317
-19.78,49103.9257038063
-19.77,49103.901380881
-19.76,49103.8771302263
-19.75,49103.8529296108
-19.74,49103.8287289953
-19.73,49103.8045283797
-19.72,49103.7803277642
-19.71,49103.7561271487
-19.7,49103.7319265331
-19.69,49103.7077259176
-19.68,49103.683525302
-19.67,49103.6593253011
-19.66,49103.6352454695
-19.65,49103.6111656379
-19.64,49103.5870858063
-19.63,49103.5630059747
-19.62,49103.5389261431
-19.61,49103.5148463115
-19.6,49103.4907664799
-19.59,49103.4666866483
-19.58,49103.4426068167
-19.57,49103.4185769962
-19.56,49103.3946164394
-19.55,49103.3706558826
-19.54,49103.3466953258
-19.53,49103.3227347689
-19.52,49103.2987742121
-19.51,49103.2748136553
-19.5,49103.2508530984
-19.49,49103.2268925416
-19.48,49103.2029319847
-19.47,49103.1790695992
-19.46,49103.1552268245
-19.45,49103.1313840497
-19.44,49103.1075412749
-19.43,49103.0836985002
-19.42,49103.0598557254
-19.41,49103.0360129507
-19.4,49103.0121701759
-19.39,49102.9883274012
-19.38,49102.9645134359
-19.37,49102.9407869667
-19.36,49102.9170604976
-19.35,49102.8933340285
-19.34,49102.8696075593
-19.33,49102.8458810902
-19.32,49102.822154621
-19.31,49102.7984281519
-19.3,49102.7747016827
-19.29,49102.7509752136
-19.28,49102.7273247617
-19.27,49102.7037131376
-19.26,49102.6801015136
-19.25,49102.6564898896
-19.24,49102.6328782656
-19.23,49102.6092666416
-19.22,49102.5856550176
-19.21,49102.5620433935
-19.2,49102.5384317695
-19.19,49102.5148287771
-19.18,49102.4913305535
-19.17,49102.4678323298
-19.16,49102.4443341062
-19.15,49102.4208358826
-19.14,49102.3973376589
-19.13,49102.3738394353
-19.12,49102.3503412116
-19.11,49102.326842988
-19.1,49102.3033447644
-19.09,49102.2799014426
-19.08,49102.2565151901
-19.07,49102.2331289376
-19.06,49102.2097426851
-19.05,49102.1863564326
-19.04,49102.1629701801
-19.03,49102.1395839276
-19.02,49102.1161976751
-19.01,49102.0928114225
-19,49102.06942517
-18.99,49102.0461389195
-18.98,49102.0228632241
-18.97,49101.9995875288
-18.96,49101.9763118334
-18.95,49101.953036138
-18.94,49101.9297604427
-18.93,49101.9064847473
-18.92,49101.8832090519
-18.91,49101.8599333566
-18.9,49101.8366924535
-18.89,49101.8135259163
-18.88,49101.7903593792
-18.87,49101.767192842
-18.86,49101.7440263048
-18.85,49101.7208597676
-18.84,49101.6976932304
-18.83,49101.6745266932
-18.82,49101.651360156
-18.81,49101.6281936188
-18.8,49101.6051060734
-18.79,49101.5820473102
-18.78,49101.5589885471
-18.77,49101.5359297839
-18.76,49101.5128710207
-18.75,49101.4898122576
-18.74,49101.4667534944
-18.73,49101.4436947312
-18.72,49101.4206359681
-18.71,49101.3975928617
-18.7,49101.374640503
-18.69,49101.3516881443
-18.68,49101.3287357855
-18.67,49101.3057834268
-18.66,49101.2828310681
-18.65,49101.2598787093
-18.64,49101.2369263506
-18.63,49101.2139739919
-18.62,49101.1910216331
-18.61,49101.1681282438
-18.6,49101.1452809343
-18.59,49101.1224336247
-18.58,49101.0995863152
-18.57,49101.0767390056
-18.56,49101.0538916961
-18.55,49101.0310443866
-18.54,49101.0081970771
-18.53,49100.9853497675
-18.52,49100.962502458
-18.51,49100.9397563215
-18.5,49100.9170127201
-18.49,49100.8942691186
-18.48,49100.8715255172
-18.47,49100.8487819158
-18.46,49100.8260383143
-18.45,49100.8032947129
-18.44,49100.7805511115
-18.43,49100.75780751
-18.42,49100.7351038127
-18.41,49100.7124625922
-18.4,49100.6898213717
-18.39,49100.6671801512
-18.38,49100.6445389307
-18.37,49100.6218977101
-18.36,49100.5992564896
-18.35,49100.5766152691
-18.34,49100.5539740486
-18.33,49100.5313328281
-18.32,49100.5087728624
-18.31,49100.4862327093
-18.3,49100.4636925563
-18.29,49100.4411524032
-18.28,49100.4186122501
-18.27,49100.396072097
-18.26,49100.3735319439
-18.25,49100.3509917908
-18.24,49100.3284516377
-18.23,49100.3059332512
-18.22,49100.2834928655
-18.21,49100.2610524799
-18.2,49100.2386120942
-18.19,49100.2161717085
-18.18,49100.1937313229
-18.17,49100.1712909372
-18.16,49100.1488505516
-18.15,49100.1264101659
-18.14,49100.1039697803
-18.13,49100.0815916717
-18.12,49100.0592497668
-18.11,49100.0369078619
-18.1,49100.0145659569
-18.09,49099.992224052
-18.08,49099.9698821471
-18.07,49099.9475402422
-18.06,49099.9251983373
-18.05,49099.9028564323
-18.04,49099.8805190557
-18.03,49099.8582743579
-18.02,49099.8360296601
-18.01,49099.8137849623
-18,49099.7915402645
-17.99,49099.7692955667
-17.98,49099.7470508688
-17.97,49099.724806171
-17.96,49099.7025614732
-17.95,49099.6803167754
-17.94,49099.6581162887
-17.93,49099.6359675372
-17.92,49099.6138187858
-17.91,49099.5916700343
-17.9,49099.5695212829
-17.89,49099.5473725314
-17.88,49099.52522378
-17.87,49099.5030750285
-17.86,49099.4809262771
-17.85,49099.4587775256
-17.84,49099.4367116348
-17.83,49099.4146575816
-17.82,49099.3926035284
-17.81,49099.3705494753
-17.8,49099.3484954221
-17.79,49099.326441369
-17.78,49099.3043873158
-17.77,49099.2823332627
-17.76,49099.2602792095
-17.75,49099.2382521859
-17.74,49099.2162915955
-17.73,49099.194331005
-17.72,49099.1723704146
-17.71,49099.1504098241
-17.7,49099.1284492337
-17.69,49099.1064886433
-17.68,49099.0845280528
-17.67,49099.0625674624
-17.66,49099.040606872
-17.65,49099.0187111634
-17.64,49098.9968428124
-17.63,49098.9749744614
-17.62,49098.9531061104
-17.61,49098.9312377594
-17.6,49098.9093694084
-17.59,49098.8875010574
-17.58,49098.8656327064
-17.57,49098.8437643554
-17.56,49098.8219067104
-17.55,49098.8001293877
-17.54,49098.7783520649
-17.53,49098.7565747422
-17.52,49098.7347974194
-17.51,49098.7130200967
-17.5,49098.6912427739
-17.49,49098.6694654512
-17.48,49098.6476881284
-17.47,49098.6259108056
-17.46,49098.6041812556
-17.45,49098.5824937618
-17.44,49098.560806268
-17.43,49098.5391187742
-17.42,49098.5174312805
-17.41,49098.4957437867
-17.4,49098.4740562929
-17.39,49098.4523687991
-17.38,49098.4306813054
-17.37,49098.4089938116
-17.36,49098.3873901747
-17.35,49098.3657913224
-17.34,49098.34419247
-17.33,49098.3225936177
-17.32,49098.3009947654
-17.31,49098.279395913
-17.3,49098.2577970607
-17.29,49098.2361982083
-17.28,49098.214599356
-17.27,49098.1930320113
-17.26,49098.1715206244
-17.25,49098.1500092375
-17.24,49098.1284978506
-17.23,49098.1069864637
-17.22,49098.0854750768
-17.21,49098.0639636899
-17.2,49098.042452303
-17.19,49098.0209409161
-17.18,49097.9994295292
-17.17,49097.9779849767
-17.16,49097.9565598906
-17.15,49097.9351348045
-17.14,49097.9137097184
-17.13,49097.8922846323
-17.12,49097.8708595463
-17.11,49097.8494344602
-17.1,49097.8280093741
-17.09,49097.806584288
-17.08,49097.7851752642
-17.07,49097.7638353255
-17.06,49097.7424953867
-17.05,49097.721155448
-17.04,49097.6998155093
-17.03,49097.6784755706
-17.02,49097.6571356319
-17.01,49097.6357956932
-17,49097.6144557545
-16.99,49097.5931158157
-16.98,49097.5718265191
-16.97,49097.5505705853
-16.96,49097.5293146516
-16.95,49097.5080587178
-16.94,49097.486802784
-16.93,49097.4655468502
-16.92,49097.4442909165
-16.91,49097.4230349827
-16.9,49097.4017790489
-16.89,49097.3805245283
-16.88,49097.3593514679
-16.87,49097.3381784075
-16.86,49097.3170053471
-16.85,49097.2958322867
-16.84,49097.2746592262
-16.83,49097.2534861658
-16.82,49097.2323131054
-16.81,49097.211140045
-16.8,49097.1899669846
-16.79,49097.1688291805
-16.78,49097.1477378725
-16.77,49097.1266465646
-16.76,49097.1055552566
-16.75,49097.0844639486
-16.74,49097.0633726406
-16.73,49097.0422813327
-16.72,49097.0211900247
-16.71,49097.0000987167
-16.7,49096.9790074087
-16.69,49096.9579842806
-16.68,49096.9369736147
-16.67,49096.9159629487
-16.66,49096.8949522827
-16.65,49096.8739416168
-16.64,49096.8529309508
-16.63,49096.8319202849
-16.62,49096.8109096189
-16.61,49096.789898953
-16.6,49096.7689089416
-16.59,49096.7479778176
-16.58,49096.7270466935
-16.57,49096.7061155695
-16.56,49096.6851844455
-16.55,49096.6642533215
-16.54,49096.6433221975
-16.53,49096.6223910734
-16.52,49096.6014599494
-16.51,49096.5805288254
-16.5,49096.5596505682
-16.49,49096.5387978962
-16.48,49096.5179452242
-16.47,49096.4970925522
-16.46,49096.4762398803
-16.45,49096.4553872083
-16.44,49096.4345345363
-16.43,49096.4136818643
-16.42,49096.3928291923
-16.41,49096.3719833353
-16.4,49096.3512080354
-16.39,49096.3304327355
-16.38,49096.3096574357
-16.37,49096.2888821358
-16.36,49096.2681068359
-16.35,49096.2473315361
-16.34,49096.2265562362
-16.33,49096.2057809363
-16.32,49096.1850056365
-16.31,49096.1642686621
-16.3,49096.1435696643
-16.29,49096.1228706665
-16.28,49096.1021716687
-16.27,49096.0814726709
-16.26,49096.0607736731
-16.25,49096.0400746753
-16.24,49096.0193756775
-16.23,49095.9986766797
-16.22,49095.9779776819
-16.21,49095.9573476426
-16.2,49095.9367238865
-16.19,49095.9161001304
-16.18,49095.8954763743
-16.17,49095.8748526183
-16.16,49095.8542288622
-16.15,49095.8336051061
-16.14,49095.81298135
-16.13,49095.7923575939
-16.12,49095.7717583726
-16.11,49095.7512088074
-16.1,49095.7306592422
-16.09,49095.710109677
-16.08,49095.6895601119
-16.07,49095.6690105467
-16.06,49095.6484609815
-16.05,49095.6279114163
-16.04,49095.6073618511
-16.03,49095.5868122859
-16.02,49095.56631721
-16.01,49095.5458407943
-16,49095.5253643785
-15.99,49095.5048879628
-15.98,49095.4844115471
-15.97,49095.4639351313
-15.96,49095.4434587156
-15.95,49095.4229822999
-15.94,49095.4025058841
-15.93,49095.3820409429
-15.92,49095.3616366444
-15.91,49095.3412323459
-15.9,49095.3208280474
-15.89,49095.3004237489
-15.88,49095.2800194504
-15.87,49095.2596151519
-15.86,49095.2392108534
-15.85,49095.2188065549
-15.84,49095.1984022564
-15.83,49095.1780387172
-15.82,49095.1577055128
-15.81,49095.1373723085
-15.8,49095.1170391041
-15.79,49095.0967058997
-15.78,49095.0763726953
-15.77,49095.056039491
-15.76,49095.0357062866
-15.75,49095.0153730822
-15.74,49094.9950398778
-15.73,49094.9747758788
-15.72,49094.9545127543
-15.71,49094.9342496299
-15.7,49094.9139865054
-15.69,49094.893723381
-15.68,49094.8734602565
-15.67,49094.8531971321
-15.66,49094.8329340076
-15.65,49094.8126708831
-15.64,49094.7924355077
-15.63,49094.7722414578
-15.62,49094.7520474078
-15.61,49094.7318533579
-15.6,49094.711659308
-15.59,49094.691465258
-15.58,49094.6712712081
-15.57,49094.6510771582
-15.56,49094.6308831082
-15.55,49094.6106890583
-15.54,49094.5905505551
-15.53,49094.5704245829
-15.52,49094.5502986108
-15.51,49094.5301726386
-15.5,49094.5100466664
-15.49,49094.4899206942
-15.48,49094.4697947221
-15.47,49094.4496687499
-15.46,49094.4295427777
-15.45,49094.4094322453
-15.44,49094.3893733626
-15.43,49094.3693144799
-15.42,49094.3492555973
-15.41,49094.3291967146
-15.4,49094.3091378319
-15.39,49094.2890789492
-15.38,49094.2690200666
-15.37,49094.2489611839
-15.36,49094.2289023012
-15.35,49094.2088860158
-15.34,49094.1888932427
-15.33,49094.1689004696
-15.32,49094.1489076966
-15.31,49094.1289149235
-15.3,49094.1089221504
-15.29,49094.0889293773
-15.28,49094.0689366043
-15.27,49094.0489438312
-15.26,49094.0289548718
-15.25,49094.0090272367
-15.24,49093.9890996016
-15.23,49093.9691719664
-15.22,49093.9492443313
-15.21,49093.9293166961
-15.2,49093.909389061
-15.19,49093.8894614259
-15.18,49093.8695337907
-15.17,49093.8496061556
-15.16,49093.8297088591
-15.15,49093.8098453983
-15.14,49093.7899819375
-15.13,49093.7701184767
-15.12,49093.7502550159
-15.11,49093.7303915551
-15.1,49093.7105280943
-15.09,49093.6906646335
-15.08,49093.6708011727
-15.07,49093.6509377119
-15.06,49093.6311303235
-15.05,49093.6113300814
-15.04,49093.5915298394
-15.03,49093.5717295973
-15.02,49093.5519293552
-15.01,49093.5321291131
-15,49093.512328871
-14.99,49093.4925286289
-14.98,49093.4727283868
-14.97,49093.4529468985
-14.96,49093.4332089273
-14.95,49093.4134709561
-14.94,49093.3937329849
-14.93,49093.3739950137
-14.92,49093.3542570425
-14.91,49093.3345190713
-14.9,49093.3147811001
-14.89,49093.2950431289
-14.88,49093.2753051576
-14.87,49093.2556110607
-14.86,49093.2359344202
-14.85,49093.2162577797
-14.84,49093.1965811393
-14.83,49093.1769044988
-14.82,49093.1572278584
-14.81,49093.1375512179
-14.8,49093.1178745774
-14.79,49093.098197937
-14.78,49093.0785291227
-14.77,49093.0589128804
-14.76,49093.0392966381
-14.75,49093.0196803958
-14.74,49093.0000641535
-14.73,49092.9804479112
-14.72,49092.9608316689
-14.71,49092.9412154267
-14.7,49092.9215991844
-14.69,49092.9019829421
-14.68,49092.8823990401
-14.67,49092.8628422708
-14.66,49092.8432855016
-14.65,49092.8237287323
-14.64,49092.804171963
-14.63,49092.7846151937
-14.62,49092.7650584244
-14.61,49092.7455016551
-14.6,49092.7259448859
-14.59,49092.7063881166
-14.58,49092.6868874424
-14.57,49092.6673892283
-14.56,49092.6478910141
-14.55,49092.6283928
-14.54,49092.6088945859
-14.53,49092.5893963717
-14.52,49092.5698981576
-14.51,49092.5503999435
-14.5,49092.5309017293
-14.49,49092.5114249701
-14.48,49092.4919844004
-14.47,49092.4725438308
-14.46,49092.4531032611
-14.45,49092.4336626914
-14.44,49092.4142221217
-14.43,49092.3947815521
-14.42,49092.3753409824
-14.41,49092.3559004127
-14.4,49092.3364598431
-14.39,49092.3170638943
-14.38,49092.2976800655
-14.37,49092.2782962366
-14.36,49092.2589124078
-14.35,49092.2395285789
-14.34,49092.2201447501
-14.33,49092.2007609212
-14.32,49092.1813770924
-14.31,49092.1619932635
-14.3,49092.1426206373
-14.29,49092.1232926525
-14.28,49092.1039646678
-14.27,49092.084636683
-14.26,49092.0653086983
-14.25,49092.0459807135
-14.24,49092.0266527288
-14.23,49092.0073247441
-14.22,49091.9879967593
-14.21,49091.9686687746
-14.2,49091.9493745762
-14.19,49091.9301015457
-14.18,49091.9108285151
-14.17,49091.8915554846
-14.16,49091.872282454
-14.15,49091.8530094235
-14.14,49091.8337363929
-14.13,49091.8144633624
-14.12,49091.7951903318
-14.11,49091.7759188702
-14.1,49091.7566999106
-14.09,49091.737480951
-14.08,49091.7182619914
-14.07,49091.6990430318
-14.06,49091.6798240722
-14.05,49091.6606051126
-14.04,49091.641386153
-14.03,49091.6221671934
-14.02,49091.6029482338
-14.01,49091.5837528511
-14,49091.5645870858
-13.99,49091.5454213205
-13.98,49091.5262555552
-13.97,49091.5070897898
-13.96,49091.4879240245
-13.95,49091.4687582592
-13.94,49091.4495924939
-13.93,49091.4304267286
-13.92,49091.4112609633
-13.91,49091.3921400621
-13.9,49091.3730266208
-13.89,49091.3539131796
-13.88,49091.3347997383
-13.87,49091.3156862971
-13.86,49091.2965728559
-13.85,49091.2774594146
-13.84,49091.2583459734
-13.83,49091.2392325321
-13.82,49091.2201330692
-13.81,49091.2010710881
-13.8,49091.182009107
-13.79,49091.1629471259
-13.78,49091.1438851448
-13.77,49091.1248231638
-13.76,49091.1057611827
-13.75,49091.0866992016
-13.74,49091.0676372205
-13.73,49091.0485752395
-13.72,49091.0295479635
-13.71,49091.0105365849
-13.7,49090.9915252064
-13.69,49090.9725138278
-13.68,49090.9535024492
-13.67,49090.9344910706
-13.66,49090.915479692
-13.65,49090.8964683134
-13.64,49090.8774569348
-13.63,49090.8584505335
-13.62,49090.8394889058
-13.61,49090.8205272782
-13.6,49090.8015656505
-13.59,49090.7826040228
-13.58,49090.7636423951
-13.57,49090.7446807674
-13.56,49090.7257191397
-13.55,49090.7067575121
-13.54,49090.6877958844
-13.53,49090.6688594062
-13.52,49090.6499466839
-13.51,49090.6310339615
-13.5,49090.6121212391
-13.49,49090.5932085168
-13.48,49090.5742957944
-13.47,49090.555383072
-13.46,49090.5364703496
-13.45,49090.5175576273
-13.44,49090.4986449049
-13.43,49090.4797768093
-13.42,49090.4609121525
-13.41,49090.4420474957
-13.4,49090.423182839
-13.39,49090.4043181822
-13.38,49090.3854535254
-13.37,49090.3665888686
-13.36,49090.3477242118
-13.35,49090.3288595551
-13.34,49090.3100110827
-13.33,49090.2911936576
-13.32,49090.2723762325
-13.31,49090.2535588073
-13.3,49090.2347413822
-13.29,49090.2159239571
-13.28,49090.1971065319
-13.27,49090.1782891068
-13.26,49090.1594716817
-13.25,49090.1406542565
-13.24,49090.1218719525
-13.23,49090.1031009308
-13.22,49090.084329909
-13.21,49090.0655588872
-13.2,49090.0467878654
-13.19,49090.0280168436
-13.18,49090.0092458218
-13.17,49089.9904748
-13.16,49089.9717037782
-13.15,49089.952940554
-13.14,49089.9342151129
-13.13,49089.9154896717
-13.12,49089.8967642305
-13.11,49089.8780387893
-13.1,49089.8593133481
-13.09,49089.8405879069
-13.08,49089.8218624657
-13.07,49089.8031370246
-13.06,49089.7844115834
-13.05,49089.7657123412
-13.04,49089.7470316633
-13.03,49089.7283509854
-13.02,49089.7096703075
-13.01,49089.6909896296
-13,49089.6723089517
-12.99,49089.6536282738
-12.98,49089.6349475959
-12.97,49089.616266918
-12.96,49089.5975862402
-12.95,49089.5789494909
-12.94,49089.5603127643
-12.93,49089.5416760378
-12.92,49089.5230393112
-12.91,49089.5044025847
-12.9,49089.4857658581
-12.89,49089.4671291316
-12.88,49089.448492405
-12.87,49089.4298556784
-12.86,49089.4112368003
-12.85,49089.3926432184
-12.84,49089.3740496364
-12.83,49089.3554560544
-12.82,49089.3368624725
-12.81,49089.3182688905
-12.8,49089.2996753085
-12.79,49089.2810817266
-12.78,49089.2624881446
-12.77,49089.2438945627
-12.76,49089.2253360362
-12.75,49089.2067847973
-12.74,49089.1882335583
-12.73,49089.1696823193
-12.72,49089.1511310803
-12.71,49089.1325798413
-12.7,49089.1140286024
-12.69,49089.0954773634
-12.68,49089.0769261244
-12.67,49089.0583849438
-12.66,49089.0398752513
-12.65,49089.0213655587
-12.64,49089.0028558661
-12.63,49088.9843461735
-12.62,49088.965836481
-12.61,49088.9473267884
-12.6,49088.9288170958
-12.59,49088.9103074032
-12.58,49088.8917977107
-12.57,49088.8733147657
-12.56,49088.8548458278
-12.55,49088.83637689
-12.54,49088.8179079522
-12.53,49088.7994390144
-12.52,49088.7809700765
-12.51,49088.7625011387
-12.5,49088.7440322009
-12.49,49088.725563263
-12.48,49088.7070971434
-12.47,49088.6886681735
-12.46,49088.6702392036
-12.45,49088.6518102336
-12.44,49088.6333812637
-12.43,49088.6149522938
-12.42,49088.5965233239
-12.41,49088.5780943539
-12.4,49088.559665384
-12.39,49088.5412364141
-12.38,49088.5228264382
-12.37,49088.5044366541
-12.36,49088.48604687
-12.35,49088.4676570858
-12.34,49088.4492673017
-12.33,49088.4308775176
-12.32,49088.4124877334
-12.31,49088.3940979493
-12.3,49088.3757081652
-12.29,49088.3573183811
-12.28,49088.3389631231
-12.27,49088.3206117472
-12.26,49088.3022603714
-12.25,49088.2839089956
