"Time","Left.Cortex"
7.62,247322.952035937
7.63,247321.01622823
7.64,247319.080420523
7.65,247317.144527745
7.66,247315.207135811
7.67,247313.269743877
7.68,247311.332351944
7.69,247309.39496001
7.7,247307.457568076
7.71,247305.520176143
7.72,247303.582784209
7.73,247301.645392276
7.74,247299.708000342
7.75,247297.769862619
7.76,247295.830876792
7.77,247293.891890965
7.78,247291.952905138
7.79,247290.013919312
7.8,247288.074933485
7.81,247286.135947658
7.82,247284.196961832
7.83,247282.257976005
7.84,247280.318990178
7.85,247278.378589816
7.86,247276.438000408
7.87,247274.497411
7.88,247272.556821592
7.89,247270.616232183
7.9,247268.675642775
7.91,247266.735053367
7.92,247264.794463959
7.93,247262.853874551
7.94,247260.912807099
7.95,247258.970604399
7.96,247257.028401699
7.97,247255.086198999
7.98,247253.143996299
7.99,247251.2017936
8,247249.2595909
8.01,247247.3173882
8.02,247245.3751855
8.03,247243.4329828
8.04,247241.489626907
8.05,247239.545801183
8.06,247237.60197546
8.07,247235.658149736
8.08,247233.714324012
8.09,247231.770498288
8.1,247229.826672565
8.11,247227.882846841
8.12,247225.939021117
8.13,247223.994991742
8.14,247222.04953324
8.15,247220.104074738
8.16,247218.158616236
8.17,247216.213157733
8.18,247214.267699231
8.19,247212.322240729
8.2,247210.376782227
8.21,247208.431323725
8.22,247206.485865223
8.23,247204.539521495
8.24,247202.592420438
8.25,247200.645319381
8.26,247198.698218324
8.27,247196.751117267
8.28,247194.80401621
8.29,247192.856915153
8.3,247190.909814096
8.31,247188.962713039
8.32,247187.015611982
8.33,247185.066936003
8.34,247183.118182591
8.35,247181.16942918
8.36,247179.220675769
8.37,247177.271922358
8.38,247175.323168947
8.39,247173.374415536
8.4,247171.425662125
8.41,247169.476908714
8.42,247167.527544712
8.43,247165.577129126
8.44,247163.626713539
8.45,247161.676297952
8.46,247159.725882365
8.47,247157.775466778
8.48,247155.825051191
8.49,247153.874635604
8.5,247151.924220018
8.51,247149.973804431
8.52,247148.022082077
8.53,247146.06999447
8.54,247144.117906863
8.55,247142.165819256
8.56,247140.213731649
8.57,247138.261644041
8.58,247136.309556434
8.59,247134.357468827
8.6,247132.40538122
8.61,247130.452964375
8.62,247128.49919488
8.63,247126.545425385
8.64,247124.591655891
8.65,247122.637886396
8.66,247120.684116901
8.67,247118.730347407
8.68,247116.776577912
8.69,247114.822808418
8.7,247112.869038923
8.71,247110.91423751
8.72,247108.958776237
8.73,247107.003314965
8.74,247105.047853692
8.75,247103.092392419
8.76,247101.136931147
8.77,247099.181469874
8.78,247097.226008602
8.79,247095.270547329
8.8,247093.315044933
8.81,247091.357881969
8.82,247089.400719005
8.83,247087.443556041
8.84,247085.486393077
8.85,247083.529230113
8.86,247081.572067149
8.87,247079.614904185
8.88,247077.657741221
8.89,247075.700578257
8.9,247073.742664963
8.91,247071.78379037
8.92,247069.824915778
8.93,247067.866041186
8.94,247065.907166594
8.95,247063.948292001
8.96,247061.989417409
8.97,247060.030542817
8.98,247058.071668225
8.99,247056.112793632
9,247054.152451252
9.01,247052.191855071
9.02,247050.23125889
9.03,247048.270662709
9.04,247046.310066528
9.05,247044.349470348
9.06,247042.388874167
9.07,247040.428277986
9.08,247038.467681805
9.09,247036.506623669
9.1,247034.544295916
9.11,247032.581968162
9.12,247030.619640409
9.13,247028.657312655
9.14,247026.694984902
9.15,247024.732657149
9.16,247022.770329395
9.17,247020.808001642
9.18,247018.845673889
9.19,247016.882160138
9.2,247014.918090804
9.21,247012.95402147
9.22,247010.989952137
9.23,247009.025882803
9.24,247007.061813469
9.25,247005.097744136
9.26,247003.133674802
9.27,247001.169605468
9.28,246999.20536939
9.29,246997.239548445
9.3,246995.273727499
9.31,246993.307906553
9.32,246991.342085608
9.33,246989.376264662
9.34,246987.410443717
9.35,246985.444622771
9.36,246983.478801826
9.37,246981.51298088
9.38,246979.54626254
9.39,246977.578679927
9.4,246975.611097313
9.41,246973.6435147
9.42,246971.675932087
9.43,246969.708349474
9.44,246967.740766861
9.45,246965.773184247
9.46,246963.805601634
9.47,246961.838019021
9.48,246959.868800011
9.49,246957.89944565
9.5,246955.930091289
9.51,246953.960736928
9.52,246951.991382567
9.53,246950.022028207
9.54,246948.052673846
9.55,246946.083319485
9.56,246944.113965124
9.57,246942.144008833
9.58,246940.17287262
9.59,246938.201736407
9.6,246936.230600194
9.61,246934.259463982
9.62,246932.288327769
9.63,246930.317191556
9.64,246928.346055343
9.65,246926.374919131
9.66,246924.403782918
9.67,246922.431299104
9.68,246920.458370911
9.69,246918.485442717
9.7,246916.512514524
9.71,246914.53958633
9.72,246912.566658137
9.73,246910.593729943
9.74,246908.62080175
9.75,246906.647873556
9.76,246904.674645806
9.77,246902.699915478
9.78,246900.72518515
9.79,246898.750454822
9.8,246896.775724495
9.81,246894.800994167
9.82,246892.826263839
9.83,246890.851533511
9.84,246888.876803183
9.85,246886.902072855
9.86,246884.926290609
9.87,246882.949747968
9.88,246880.973205328
9.89,246878.996662687
9.9,246877.020120046
9.91,246875.043577406
9.92,246873.067034765
9.93,246871.090492125
9.94,246869.113949484
9.95,246867.137406844
9.96,246865.159051466
9.97,246863.180686309
9.98,246861.202321152
9.99,246859.223955995
10,246857.245590839
10.01,246855.267225682
10.02,246853.288860525
10.03,246851.310495369
10.04,246849.332130212
10.05,246847.353015756
10.06,246845.372817854
10.07,246843.392619953
10.08,246841.412422051
10.09,246839.43222415
10.1,246837.452026249
10.11,246835.471828347
10.12,246833.491630446
10.13,246831.511432545
10.14,246829.531234643
10.15,246827.54951987
10.16,246825.56747897
10.17,246823.58543807
10.18,246821.60339717
10.19,246819.62135627
10.2,246817.639315371
10.21,246815.657274471
10.22,246813.675233571
10.23,246811.693192671
10.24,246809.710712078
10.25,246807.726817901
10.26,246805.742923723
10.27,246803.759029545
10.28,246801.775135368
10.29,246799.79124119
10.3,246797.807347012
10.31,246795.823452835
10.32,246793.839558657
10.33,246791.855664479
10.34,246789.870556257
10.35,246787.884798497
10.36,246785.899040737
10.37,246783.913282976
10.38,246781.927525216
10.39,246779.941767456
10.4,246777.956009695
10.41,246775.970251935
10.42,246773.984494174
10.43,246771.998613368
10.44,246770.010981694
10.45,246768.02335002
10.46,246766.035718346
10.47,246764.048086672
10.48,246762.060454999
10.49,246760.072823325
10.5,246758.085191651
10.51,246756.097559977
10.52,246754.109928303
10.53,246752.121392428
10.54,246750.131876484
10.55,246748.14236054
10.56,246746.152844596
10.57,246744.163328653
10.58,246742.173812709
10.59,246740.184296765
10.6,246738.194780821
10.61,246736.205264877
10.62,246734.215748933
10.63,246732.224539029
10.64,246730.233128433
10.65,246728.241717836
10.66,246726.250307239
10.67,246724.258896643
10.68,246722.267486046
10.69,246720.276075449
10.7,246718.284664853
10.71,246716.293254256
10.72,246714.301256368
10.73,246712.307940709
10.74,246710.314625051
10.75,246708.321309392
10.76,246706.327993734
10.77,246704.334678075
10.78,246702.341362417
10.79,246700.348046758
10.8,246698.3547311
10.81,246696.361415442
10.82,246694.366715864
10.83,246692.371484709
10.84,246690.376253553
10.85,246688.381022398
10.86,246686.385791242
10.87,246684.390560086
10.88,246682.395328931
10.89,246680.400097775
10.9,246678.40486662
10.91,246676.409372203
10.92,246674.412215088
10.93,246672.415057973
10.94,246670.417900858
10.95,246668.420743744
10.96,246666.423586629
10.97,246664.426429514
10.98,246662.429272399
10.99,246660.432115285
11,246658.43495817
11.01,246656.436734272
11.02,246654.43764071
11.03,246652.438547147
11.04,246650.439453585
11.05,246648.440360022
11.06,246646.441266459
11.07,246644.442172897
11.08,246642.443079334
11.09,246640.443985772
11.1,246638.444892209
11.11,246636.443919628
11.12,246634.442879101
11.13,246632.441838575
11.14,246630.440798049
11.15,246628.439757523
11.16,246626.438716997
11.17,246624.437676471
11.18,246622.436635945
11.19,246620.435595419
11.2,246618.433812395
11.21,246616.430814363
11.22,246614.427816331
11.23,246612.424818299
11.24,246610.421820267
11.25,246608.418822235
11.26,246606.415824203
11.27,246604.41282617
11.28,246602.409828138
11.29,246600.406830106
11.3,246598.402270379
11.31,246596.397304271
11.32,246594.392338163
11.33,246592.387372054
11.34,246590.382405946
11.35,246588.377439838
11.36,246586.37247373
11.37,246584.367507622
11.38,246582.362541514
11.39,246580.357164397
11.4,246578.350219616
11.41,246576.343274834
11.42,246574.336330053
11.43,246572.329385271
11.44,246570.32244049
11.45,246568.315495709
11.46,246566.308550927
11.47,246564.301606146
11.48,246562.294661364
11.49,246560.286479389
11.5,246558.277545309
11.51,246556.26861123
11.52,246554.259677151
11.53,246552.250743071
11.54,246550.241808992
11.55,246548.232874912
11.56,246546.223940833
11.57,246544.215006753
11.58,246542.206000414
11.59,246540.195066384
11.6,246538.184132354
11.61,246536.173198324
11.62,246534.162264294
11.63,246532.151330264
11.64,246530.140396234
11.65,246528.129462204
11.66,246526.118528174
11.67,246524.107594144
11.68,246522.095754654
11.69,246520.082809993
11.7,246518.069865332
11.71,246516.05692067
11.72,246514.043976009
11.73,246512.031031348
11.74,246510.018086687
11.75,246508.005142026
11.76,246505.992197365
11.77,246503.979252704
11.78,246501.96456051
11.79,246499.94959451
11.8,246497.934628509
11.81,246495.919662509
11.82,246493.904696508
11.83,246491.889730508
11.84,246489.874764507
11.85,246487.859798506
11.86,246485.844832506
11.87,246483.829300069
11.88,246481.812301992
11.89,246479.795303916
11.9,246477.778305839
11.91,246475.761307762
11.92,246473.744309686
11.93,246471.727311609
11.94,246469.710313532
11.95,246467.693315456
11.96,246465.676317379
11.97,246463.657903709
11.98,246461.638862791
11.99,246459.619821873
12,246457.600780955
12.01,246455.581740037
12.02,246453.562699119
12.03,246451.543658201
12.04,246449.524617284
12.05,246447.505576366
12.06,246445.486315383
12.07,246443.46522083
12.08,246441.444126277
12.09,246439.423031725
12.1,246437.401937172
12.11,246435.380842619
12.12,246433.359748067
12.13,246431.338653514
12.14,246429.317558961
12.15,246427.296464409
12.16,246425.274293521
12.17,246423.251134511
12.18,246421.227975502
12.19,246419.204816492
12.2,246417.181657482
12.21,246415.158498472
12.22,246413.135339462
12.23,246411.112180453
12.24,246409.089021443
12.25,246407.065862433
12.26,246405.040761827
12.27,246403.015527509
12.28,246400.99029319
12.29,246398.965058872
12.3,246396.939824554
12.31,246394.914590236
12.32,246392.889355918
12.33,246390.8641216
12.34,246388.838887282
12.35,246386.812923265
12.36,246384.785602759
12.37,246382.758282252
12.38,246380.730961745
12.39,246378.703641239
12.4,246376.676320732
12.41,246374.649000225
12.42,246372.621679719
12.43,246370.594359212
12.44,246368.567038705
12.45,246366.538116054
12.46,246364.50869845
12.47,246362.479280845
12.48,246360.44986324
12.49,246358.420445635
12.5,246356.391028031
12.51,246354.361610426
12.52,246352.332192821
12.53,246350.302775216
12.54,246348.272981986
12.55,246346.241456345
12.56,246344.209930703
12.57,246342.178405061
12.58,246340.14687942
12.59,246338.115353778
12.6,246336.083828136
12.61,246334.052302494
12.62,246332.020776853
12.63,246329.989251211
12.64,246327.956470286
12.65,246325.922825638
12.66,246323.889180991
12.67,246321.855536344
12.68,246319.821891697
12.69,246317.78824705
12.7,246315.754602403
12.71,246313.720957756
12.72,246311.687313108
12.73,246309.653654407
12.74,246307.617879756
12.75,246305.582105105
12.76,246303.546330454
12.77,246301.510555803
12.78,246299.474781153
12.79,246297.439006502
12.8,246295.403231851
12.81,246293.3674572
12.82,246291.331682549
12.83,246289.295006944
12.84,246287.257091261
12.85,246285.219175579
12.86,246283.181259896
12.87,246281.143344214
12.88,246279.105428531
12.89,246277.067512848
12.9,246275.029597166
12.91,246272.991681483
12.92,246270.953765801
12.93,246268.914053102
12.94,246266.87398533
12.95,246264.833917557
12.96,246262.793849785
12.97,246260.753782012
12.98,246258.713714239
12.99,246256.673646467
13,246254.633578694
13.01,246252.593510922
13.02,246250.552904052
13.03,246248.510673101
13.04,246246.46844215
13.05,246244.426211199
13.06,246242.383980248
13.07,246240.341749297
13.08,246238.299518346
13.09,246236.257287395
13.1,246234.215056444
13.11,246232.172825493
13.12,246230.129152067
13.13,246228.084746819
13.14,246226.040341571
13.15,246223.995936322
13.16,246221.951531074
13.17,246219.907125825
13.18,246217.862720577
13.19,246215.818315329
13.2,246213.77391008
13.21,246211.729335183
13.22,246209.682744487
13.23,246207.636153792
13.24,246205.589563097
13.25,246203.542972401
13.26,246201.496381706
13.27,246199.449791011
13.28,246197.403200315
13.29,246195.35660962
13.3,246193.310018925
13.31,246191.262347857
13.32,246189.213560534
13.33,246187.164773212
13.34,246185.115985889
13.35,246183.067198566
13.36,246181.018411244
13.37,246178.969623921
13.38,246176.920836598
13.39,246174.872049276
13.4,246172.823261953
13.41,246170.772474245
13.42,246168.721479084
13.43,246166.670483922
13.44,246164.619488761
13.45,246162.5684936
13.46,246160.517498439
13.47,246158.466503277
13.48,246156.415508116
13.49,246154.364512955
13.5,246152.312807147
13.51,246150.259592905
13.52,246148.206378662
13.53,246146.15316442
13.54,246144.099950178
13.55,246142.046735935
13.56,246139.993521693
13.57,246137.94030745
13.58,246135.887093208
13.59,246133.833878966
13.6,246131.779026641
13.61,246129.723582044
13.62,246127.668137446
13.63,246125.612692849
13.64,246123.557248252
13.65,246121.501803655
13.66,246119.446359057
13.67,246117.39091446
13.68,246115.335469863
13.69,246113.279692032
13.7,246111.222005774
13.71,246109.164319517
13.72,246107.106633259
13.73,246105.048947002
13.74,246102.991260744
13.75,246100.933574487
13.76,246098.875888229
13.77,246096.818201972
13.78,246094.760515714
13.79,246092.701561334
13.8,246090.641622079
13.81,246088.581682824
13.82,246086.521743569
13.83,246084.461804315
13.84,246082.40186506
13.85,246080.341925805
13.86,246078.281986551
13.87,246076.222047296
13.88,246074.162108041
13.89,246072.099956351
13.9,246070.03775273
13.91,246067.975549109
13.92,246065.913345488
13.93,246063.851141867
13.94,246061.788938246
13.95,246059.726734626
13.96,246057.664531005
13.97,246055.602327384
13.98,246053.539233319
13.99,246051.474753931
14,246049.410274544
14.01,246047.345795156
14.02,246045.281315768
14.03,246043.21683638
14.04,246041.152356992
14.05,246039.087877604
14.06,246037.023398216
14.07,246034.958918828
14.08,246032.892597152
14.09,246030.825830564
14.1,246028.759063975
14.11,246026.692297387
14.12,246024.625530799
14.13,246022.558764211
14.14,246020.491997623
14.15,246018.425231034
14.16,246016.358464446
14.17,246014.29119288
14.18,246012.222127626
14.19,246010.153062372
14.2,246008.083997118
14.21,246006.014931864
14.22,246003.94586661
14.23,246001.876801355
14.24,245999.807736101
14.25,245997.738670847
14.26,245995.669605593
14.27,245993.599075952
14.28,245991.527700534
14.29,245989.456325116
14.3,245987.384949698
14.31,245985.313574279
14.32,245983.242198861
14.33,245981.170823443
14.34,245979.099448025
14.35,245977.028072607
14.36,245974.956585528
14.37,245972.882888415
14.38,245970.809191301
14.39,245968.735494188
14.4,245966.661797075
14.41,245964.588099962
14.42,245962.514402848
14.43,245960.440705735
14.44,245958.367008622
14.45,245956.293311508
14.46,245954.218535729
14.47,245952.142505357
14.48,245950.066474984
14.49,245947.990444612
14.5,245945.91441424
14.51,245943.838383867
14.52,245941.762353495
14.53,245939.686323123
14.54,245937.61029275
14.55,245935.534262378
14.56,245933.456176725
14.57,245931.377801497
14.58,245929.299426268
14.59,245927.221051039
14.6,245925.142675811
14.61,245923.064300582
14.62,245920.985925353
14.63,245918.907550125
14.64,245916.829174896
14.65,245914.75011461
14.66,245912.669382894
14.67,245910.588651179
14.68,245908.507919464
14.69,245906.427187748
14.7,245904.346456033
14.71,245902.265724317
14.72,245900.184992602
14.73,245898.104260886
14.74,245896.023529171
14.75,245893.941128106
14.76,245891.858028239
14.77,245889.774928373
14.78,245887.691828507
14.79,245885.60872864
14.8,245883.525628774
14.81,245881.442528908
14.82,245879.359429042
14.83,245877.276329175
14.84,245875.192945815
14.85,245873.1074661
14.86,245871.021986385
14.87,245868.93650667
14.88,245866.851026955
14.89,245864.76554724
14.9,245862.680067526
14.91,245860.594587811
14.92,245858.509108096
14.93,245856.423628381
14.94,245854.336873168
14.95,245852.249001873
14.96,245850.161130578
14.97,245848.073259282
14.98,245845.985387987
14.99,245843.897516692
15,245841.809645397
15.01,245839.721774101
15.02,245837.633902806
15.03,245835.546031511
15.04,245833.455882963
15.05,245831.365608322
15.06,245829.27533368
15.07,245827.185059039
15.08,245825.094784397
15.09,245823.004509756
